studyName,Event,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Julian day",Station,"Irradiance (%)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Nitrite and Nitrate (µmol/L)",Notes
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,10,1.641,60.586,-999,-999,-999,21.877,
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,20,1.213,59.43,-999,-999,-999,25.15,
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,30,1.643,60.94,-999,-999,-999,22.6795,
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,40,1.872,63.1395,-999,-999,-999,26.163,
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,50,1.2995,60.89149999999999,-999,-999,-999,32.68,
PAL1213,299,"2013-02-18 10:45:00",-64.8138333,-64.04166667,414,B,-999,0,1.804,60.2275,-999,-999,-999,25.594,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,5,1.253,57.895,-999,-999,-999,22.838,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,10,1.648,56.027,-999,-999,-999,22.918,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,20,1.686,57.398,-999,-999,-999,24.204,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,30,-999,-999,-999,-999,-999,-999,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,40,1.759,59.575,-999,-999,-999,24.609,
PAL1213,299,"2013-02-18 10:45:00",-64.7795,-64.0725,414,B,-999,50,1.785,59.038,-999,-999,-999,24.52,
PAL1213,309,"2013-02-22 09:35:00",-64.8138333,-64.04166667,418,B,-999,0,1.592,57.675,-999,-999,-999,22.236,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,5,1.604,57.114,-999,-999,-999,22.808,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,10,1.628,55.864,-999,-999,-999,22.62,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,20,1.786,59.914,-999,-999,-999,24.654,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,30,1.899,67.636,-999,-999,-999,25.329,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,40,2.034,65.783,-999,-999,-999,28.981,
PAL1213,309,"2013-02-22 09:35:00",-64.7795,-64.0725,418,B,-999,50,1.28,69.691,-999,-999,-999,27.157,
PAL1213,321,"2013-02-25 10:15:00",-64.8138333,-64.04166667,421,B,-999,0,1.523,52.148,-999,-999,-999,21.041,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,5,1.651,57.2135,-999,-999,-999,23.38,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,10,1.61,55.861,-999,-999,-999,22.84,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,20,1.875,64.944,-999,-999,-999,26.107,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,30,1.998,70.335,-999,-999,-999,27.578,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,40,2.088,68.921,-999,-999,-999,28.843,
PAL1213,321,"2013-02-25 10:15:00",-64.7795,-64.0725,421,B,-999,50,2.101,70.317,-999,-999,-999,29.08,
PAL1213,329,"2013-03-01 11:10:00",-64.8138333,-64.04166667,425,B,-999,0,1.541,59.251,-999,-999,-999,21.666,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,5,1.574,55.944500000000005,-999,-999,-999,21.576,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,10,1.664,57.473,-999,-999,-999,23.86,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,20,1.827,59.334,-999,-999,-999,25.682,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,30,2.005,71.368,-999,-999,-999,27.161,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,40,2.568,71.307,-999,-999,-999,36.382,
PAL1213,329,"2013-03-01 11:10:00",-64.7795,-64.0725,425,B,-999,50,2.18,72.819,-999,-999,-999,29.296,
PAL1213,340,"2013-03-06 10:25:00",-64.8138333,-64.04166667,430,B,-999,0,1.556,56.5385,-999,-999,-999,22.757,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,5,1.563,59.956,-999,-999,-999,22.356,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,10,-999,-999,-999,-999,-999,-999,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,20,1.337,61.069,-999,-999,-999,22.892,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,30,2.003,66.74,-999,-999,-999,26.678,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,40,1.12,72.572,-999,-999,-999,27.775,
PAL1213,340,"2013-03-06 10:25:00",-64.7795,-64.0725,430,B,-999,50,2.541,71.1275,-999,-999,-999,40.858,
PAL1213,350,"2013-03-08 09:30:00",-64.8138333,-64.04166667,432,B,-999,0,1.549,58.034,-999,-999,-999,22.129,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,5,1.368,54.168,-999,-999,-999,18.711,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,10,1.202,60.714,-999,-999,-999,22.227,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,20,1.904,62.2175,-999,-999,-999,27.048,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,30,2.03,69.252,-999,-999,-999,27.213,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,40,2.234,69.06450000000001,-999,-999,-999,31.583,
PAL1213,350,"2013-03-08 09:30:00",-64.7795,-64.0725,432,B,-999,50,2.155,72.047,-999,-999,-999,29.646,
PAL1213,358,"2013-03-11 10:00:00",-64.8138333,-64.04166667,435,B,-999,0,1.097,60.155,-999,-999,-999,20.677,
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,5,1.535,59.778,-999,-999,-999,21.951,
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,10,1.688,61.075,-999,-999,-999,23.651,
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,20,1.857,64.616,-999,-999,-999,24.918,
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,30,0.998,34.351,-999,-999,-999,11.404,"Flag, PO4, Si, NO2+NO3"
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,40,2.146,72.212,-999,-999,-999,29.231,
PAL1213,358,"2013-03-11 10:00:00",-64.7795,-64.0725,435,B,-999,50,2.264,73.927,-999,-999,-999,30.923,
PAL1213,365,"2013-03-15 10:00:00",-64.8138333,-64.04166667,439,B,-999,0,1.564,58.205,-999,-999,-999,21.509,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,5,1.641,52.931,-999,-999,-999,21.934,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,10,1.18,56.7155,-999,-999,-999,21.673,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,20,2.054,64.944,-999,-999,-999,28.261,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,30,2.129,70.625,-999,-999,-999,31.18,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,40,1.732,71.893,-999,-999,-999,29.954,
PAL1213,365,"2013-03-15 10:00:00",-64.7795,-64.0725,439,B,-999,50,1.68,76.691,-999,-999,-999,29.913,
PAL1213,380,"2013-03-18 10:45:00",-64.8138333,-64.04166667,442,B,-999,0,1.567,61.893,-999,-999,-999,22.53,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,5,1.685,63.059,-999,-999,-999,23.202,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,10,1.618,63.729,-999,-999,-999,23.14,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,20,1.12,62.039,-999,-999,-999,23.425,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,30,1.42,63.812,-999,-999,-999,25.61,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,40,2.215,73.638,-999,-999,-999,30.355,
PAL1213,380,"2013-03-18 10:45:00",-64.7795,-64.0725,442,B,-999,50,2.178,68.1255,-999,-999,-999,30.787,
PAL1213,388,"2013-03-21 10:15:00",-64.8138333,-64.04166667,445,B,-999,0,-999,-999,-999,-999,-999,-999,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,5,1.06,65.761,-999,-999,-999,24.342,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,10,1.742,62.194,-999,-999,-999,24.661,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,20,1.571,62.423,-999,-999,-999,20.809,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,30,1.77,65.918,-999,-999,-999,24.988,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,40,1.12,65.161,-999,-999,-999,25.861,
PAL1213,388,"2013-03-21 10:15:00",-64.7795,-64.0725,445,B,-999,50,1.38,68.157,-999,-999,-999,26.57,
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,0,2.044,65.61,-999,-999,-999,29.811,
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,5,1.658,46.854,-999,-999,-999,24.238,"Flag Si"
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,10,2.054,68.659,-999,-999,-999,29.205,
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,20,1.48,65.479,-999,-999,-999,29.214,
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,35,2.159,66.042,-999,-999,-999,31.089,
PAL1213,23,"2012-11-02 12:00:00",-64.8138333,-64.04166667,307,E,-999,50,2.138,70.57,-999,-999,-999,30.748,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,0,0.758,67.398,-999,-999,-999,22.9235,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,5,0.762,65.03,-999,-999,-999,23.186,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,10,1.918,64.539,-999,-999,-999,28.6165,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,20,1.811,61.52,-999,-999,-999,28.9935,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,35,1.803,65.238,-999,-999,-999,28.4735,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,50,1.978,69.352,-999,-999,-999,29.302,
PAL1213,36,"2012-11-10 10:30:00",-64.8138333,-64.04166667,315,E,-999,65,2.083,68.755,-999,-999,-999,30.805,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,0,1.939,63.4305,-999,-999,-999,27.9425,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,5,1.916,64.575,-999,-999,-999,28.94,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,10,1.412,63.918,-999,-999,-999,25.578,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,20,1.968,67.646,-999,-999,-999,27.829,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,35,1.887,62.529,-999,-999,-999,27.46,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,50,1.93,61.4255,-999,-999,-999,30.886,
PAL1213,45,"2012-11-14 10:30:00",-64.8138333,-64.04166667,319,E,-999,65,1.2,65.918,-999,-999,-999,22.302,"flag NO2+NO3"
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,0,1.751,61.138,-999,-999,-999,27.4935,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,5,1.936,70.5085,-999,-999,-999,27.684,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,10,2.009,63.263,-999,-999,-999,27.8,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,20,1.891,60.124,-999,-999,-999,28.066,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,35,1.28,61.203,-999,-999,-999,25.456,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,50,2.072,66.992,-999,-999,-999,28.864,
PAL1213,53,"2012-11-16 10:30:00",-64.8138333,-64.04166667,321,E,-999,65,2.073,68.71,-999,-999,-999,29.87,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,0,1.667,65.215,-999,-999,-999,24.406,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,5,1.686,61.665,-999,-999,-999,24.7895,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,10,1.487,65.876,-999,-999,-999,24.4215,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,20,-999,61.23,-999,-999,-999,25.268,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,35,1.96,62.86,-999,-999,-999,28.2105,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,50,-999,60.979,-999,-999,-999,28.669,
PAL1213,64,"2012-11-19 10:00:00",-64.8138333,-64.04166667,324,E,-999,65,2.063,69.18,-999,-999,-999,29.275,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,0,0.8,63.586,-999,-999,-999,25.994,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,5,1.0790000000000002,63.055,-999,-999,-999,28.714,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,10,1.828,60.489,-999,-999,-999,26.473,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,20,1.865,62.777,-999,-999,-999,27.1515,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,35,1.924,59.951,-999,-999,-999,27.958,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,50,2.079,61.1475,-999,-999,-999,30.828,
PAL1213,75,"2012-11-22 10:15:00",-64.8138333,-64.04166667,327,E,-999,65,1.4780000000000002,60.7095,-999,-999,-999,21.813,"Flag NO2+NO3"
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,0,0.691,58.9235,-999,-999,-999,11.848,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,5,0.676,65.7885,-999,-999,-999,13.378,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,10,-999,-999,-999,-999,-999,16.0845,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,20,1.242,63.615,-999,-999,-999,21.255,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,35,1.873,66.757,-999,-999,-999,27.6525,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,50,2.066,69.05199999999999,-999,-999,-999,29.178,
PAL1213,89,"2012-11-27 09:30:00",-64.8138333,-64.04166667,332,E,-999,65,2.1,72.798,-999,-999,-999,30.5965,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,0,1.157,61.212,-999,-999,-999,16.96,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,5,1.181,60.252,-999,-999,-999,17.442,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,10,0.691,35.481,-999,-999,-999,6.996,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,20,1.092,58.613,-999,-999,-999,17.07,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,35,1.516,63.03,-999,-999,-999,22.804,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,50,1.275,62.8335,-999,-999,-999,26.137,
PAL1213,99,"2012-11-30 09:25:00",-64.8138333,-64.04166667,335,E,-999,65,2.133,68.10249999999999,-999,-999,-999,31.122,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,0,1.828,62.643,-999,-999,-999,24.036,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,5,1.825,60.492,-999,-999,-999,24.823,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,10,2.105,59.94,-999,-999,-999,29.111,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,20,1.962,60.84,-999,-999,-999,27.715,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,35,1.968,64.047,-999,-999,-999,28.424,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,50,2.11,68.636,-999,-999,-999,29.065,
PAL1213,109,"2012-12-04 10:00:00",-64.8138333,-64.04166667,339,E,-999,65,2.134,60.6715,-999,-999,-999,29.071,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,0,0.946,57.5095,-999,-999,-999,13.3045,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,5,1.445,58.9285,-999,-999,-999,20.0275,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,10,-999,-999,-999,-999,-999,20.7405,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,20,1.671,62.72,-999,-999,-999,23.453,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,35,1.885,65.808,-999,-999,-999,27.7885,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,50,2.062,69.818,-999,-999,-999,29.145,
PAL1213,120,"2012-12-07 09:45:00",-64.8138333,-64.04166667,342,E,-999,65,2.109,67.266,-999,-999,-999,30.275,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,0,1.562,60,-999,-999,-999,20.446,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,5,1.576,58.714,-999,-999,-999,19.841,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,10,1.044,61.096,-999,-999,-999,18.767,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,20,1.744,62.867,-999,-999,-999,22.462,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,35,2.013,64.869,-999,-999,-999,27.617,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,50,2.088,60.512,-999,-999,-999,29.351,
PAL1213,127,"2012-12-10 09:30:00",-64.8138333,-64.04166667,345,E,-999,65,2.187,65.982,-999,-999,-999,29.56,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,0,1.312,59.278,-999,-999,-999,14.261,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,5,1.366,60.489,-999,-999,-999,14.487,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,10,1.44,58.868,-999,-999,-999,15.711,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,20,1.564,61.46,-999,-999,-999,18.587,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,35,1.16,67.585,-999,-999,-999,25.231,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,50,1.979,69.452,-999,-999,-999,27.143,
PAL1213,137,"2012-12-13 09:40:00",-64.8138333,-64.04166667,348,E,-999,65,2.198,68.534,-999,-999,-999,29.196,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,0,1.499,58.09,-999,-999,-999,17.852,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,5,1.509,61.263,-999,-999,-999,17.128,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,10,1.607,59.458,-999,-999,-999,19.254,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,20,1.96,61.6185,-999,-999,-999,25.904,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,35,1.411,64.748,-999,-999,-999,23.0975,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,50,1.949,61.71,-999,-999,-999,25.736,
PAL1213,147,"2012-12-17 10:00:00",-64.8138333,-64.04166667,352,E,-999,65,2.025,70.05,-999,-999,-999,27.009,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,0,0.832,56.33,-999,-999,-999,14.363,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,5,0.814,57.652,-999,-999,-999,15.3135,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,10,1.4,59.83,-999,-999,-999,20.9985,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,20,1.4,59.066,-999,-999,-999,22.118,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,35,1.876,64.387,-999,-999,-999,25.785,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,50,2.105,65.267,-999,-999,-999,29.237,
PAL1213,156,"2012-12-20 11:00:00",-64.8138333,-64.04166667,355,E,-999,65,2.276,73.78299999999999,-999,-999,-999,31.8615,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,0,0.66,58.816,-999,-999,-999,18.866,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,5,1.58,62.876,-999,-999,-999,19.195,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,10,0.86,62.021,-999,-999,-999,18.5,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,20,1.763,63.624,-999,-999,-999,23.105,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,35,1.97,60.48,-999,-999,-999,27.816,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,50,2.206,66.4805,-999,-999,-999,31.695,
PAL1213,166,"2012-12-23 09:00:00",-64.8138333,-64.04166667,358,E,-999,65,2.228,68.962,-999,-999,-999,32.767,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,0,1.719,64.742,-999,-999,-999,22.531,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,5,1.665,64.576,-999,-999,-999,22.0225,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,10,1.839,62.59,-999,-999,-999,22.54,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,20,1.77,61.802,-999,-999,-999,23.907,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,35,2.059,70.395,-999,-999,-999,27.855,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,50,2.078,-999,-999,-999,-999,23.592,
PAL1213,179,"2012-12-27 10:30:00",-64.8138333,-64.04166667,362,E,-999,65,1.724,71.566,-999,-999,-999,31.624,
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,0,1.357,56.0215,-999,-999,-999,15.304,
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,5,0.123,-999,-999,-999,-999,7.193,"Flag PO4, NO2+NO3"
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,10,-999,-999,-999,-999,-999,-999,
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,20,2.194,68.747,-999,-999,-999,29.941,
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,35,1.125,40.0955,-999,-999,-999,15.592,"Flag Si, NO2+NO3"
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,50,2.148,76.608,-999,-999,-999,30.149,
PAL1213,186,"2012-12-31 11:00:00",-64.8138333,-64.04166667,366,E,-999,65,0.297,-999,-999,-999,-999,10.288,"Flag, PO4, Si"
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,0,1.481,58.311,-999,-999,-999,18.397,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,5,1.716,60.8485,-999,-999,-999,21.389,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,10,1.684,60.336,-999,-999,-999,21.964,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,20,2.001,65.399,-999,-999,-999,29.25,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,35,2.204,68.895,-999,-999,-999,30.502,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,50,-999,-999,-999,-999,-999,-999,
PAL1213,196,"2013-01-02 10:00:00",-64.8138333,-64.04166667,367,E,-999,65,2.248,73.684,-999,-999,-999,31.883,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,0,1.72,62,-999,-999,-999,23.554,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,5,1.756,64.793,-999,-999,-999,23.23,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,10,1.788,61.465,-999,-999,-999,24.728,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,20,1.985,65.812,-999,-999,-999,27.299,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,35,2.091,66.7295,-999,-999,-999,29.656,
PAL1213,209,"2013-01-08 11:00:00",-64.8138333,-64.04166667,373,E,-999,50,2.203,69.039,-999,-999,-999,29.911,
